time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	
9.275586603077877612e+01 8.638012807015434191e+01 9.101143496218637097e+01 1.097890412077240967e+02 9.309941706951512685e+01 9.667283936394477450e+01
1.053792510160656093e+02 1.013080568293030979e+02 8.742371181474030095e+01 9.855426614818777864e+01 1.019814099691440390e+02 9.203342175240796053e+01
1.071664180095071401e+02 1.037522157106760545e+02 8.264268440162885554e+01 9.685023407468736423e+01 1.003887557708427636e+02 9.041530667314511049e+01
9.378429304516421894e+01 1.065444199121192383e+02 9.364983583894765218e+01 1.016771198741503639e+02 1.298531437923760450e+02 1.021711788398303185e+02
8.297253735577049838e+01 1.118917725552188216e+02 1.086416832119874698e+02 9.600122137655317545e+01 1.262052879871206983e+02 9.477308197076588669e+01
8.915187000111575344e+01 1.168446975446383647e+02 1.017509307344806615e+02 9.727085552691718817e+01 1.209229409659939449e+02 1.066163599364337813e+02
1.034649847591692833e+02 1.031071567310689829e+02 9.562531708926238139e+01 8.669219345598712323e+01 1.121355901796171679e+02 9.414719291637779008e+01
1.057930892221135082e+02 9.919044433665203542e+01 9.574706605145766503e+01 9.357485137970182620e+01 9.627624375225032338e+01 9.226695277078246704e+01
1.116055969620789057e+02 1.030979770591668085e+02 9.210809620300386769e+01 1.069499947311840060e+02 9.617551108487653266e+01 1.195026146507335056e+02
1.237977945833995932e+02 9.950128733471032660e+01 9.464119114314608794e+01 1.067872725325090357e+02 9.653903684329375778e+01 1.138241442527466489e+02
8.150112701888922118e+01 1.107576699213319955e+02 1.052467605299848259e+02 8.159351190353677907e+01 1.012663161686568429e+02 9.931422044623793965e+01
9.971330858706471645e+01 8.112532381322591846e+01 9.324948226684207953e+01 8.078910244747450520e+01 1.003502896761155228e+02 9.876017687281176904e+01
1.084484526019672330e+02 1.179092722822150279e+02 1.023472990075634783e+02 8.766528223662618302e+01 9.715626669759318190e+01 9.390038357540639424e+01
1.137483016307249244e+02 1.170007782614742666e+02 9.726387877932586434e+01 1.036311514002526053e+02 1.045247823124330182e+02 9.578700251072336869e+01
1.007367737442664435e+02 1.105222010887240174e+02 9.315239615666185102e+01 9.544378382323139931e+01 8.280372244884368627e+01 9.533449667179752396e+01
1.081107876181383034e+02 1.030123550948533762e+02 8.675293331822786058e+01 1.108276001248891873e+02 1.029986370524033248e+02 9.030983354073202918e+01
1.070786911736936844e+02 1.041142164002971100e+02 8.931395315060983364e+01 1.017255988565549671e+02 1.004362401209480566e+02 8.373197386120060060e+01
1.183804490672694953e+02 8.712077529713364754e+01 9.736119095823264047e+01 1.167399251057156846e+02 8.912497590749318022e+01 9.593734361419591039e+01
1.079452422777153515e+02 8.247442835582634757e+01 9.966012856672128351e+01 1.028351016001395948e+02 9.347749844552242848e+01 9.995607223298273425e+01
1.118143492238550607e+02 1.006243832055546221e+02 9.429634973958448541e+01 1.159934767372895976e+02 9.669410473403318917e+01 9.974747817556510654e+01
1.110834478221452173e+02 9.836164320902200586e+01 1.244572725487810203e+02 9.177383608907456392e+01 1.091644266512536205e+02 8.062367658013697280e+01
8.947205300184813836e+01 8.875349453117121357e+01 1.066694496732854844e+02 1.033378101262374287e+02 1.119650190531663156e+02 7.733685447066933705e+01
9.580395247588462837e+01 1.051626741428125342e+02 1.178903283276084721e+02 1.023151400080922997e+02 1.164665385993925781e+02 8.390787511779915064e+01
1.050324204227797935e+02 1.075842565662137247e+02 1.068879882198935576e+02 8.795955144316499741e+01 1.090829718577246723e+02 9.114512680006835410e+01
9.597115017543421800e+01 9.705046250518671513e+01 8.582072963626538353e+01 8.678449412964313581e+01 1.096012464399051396e+02 9.391765883444715257e+01
9.593745146541033364e+01 1.255070645113408005e+02 1.133247606787553963e+02 9.760773998812518926e+01 1.037142064261642247e+02 1.032419082837039070e+02
9.826274424402492969e+01 1.244971539689277051e+02 8.822265746155865429e+01 1.045336909526059230e+02 9.839568520987135969e+01 1.111025640161200840e+02
1.040737158218052230e+02 1.059744106814169129e+02 1.111034587031134180e+02 9.158669266091828831e+01 1.031094454716620135e+02 1.032951779568044088e+02
9.798651459675079423e+01 9.953658074425672453e+01 1.139640274870801306e+02 1.000871464028589060e+02 9.845419692364345110e+01 1.096472396130415916e+02
1.094981853638999780e+02 1.057484988935329113e+02 9.645893700165636631e+01 1.072806806007717313e+02 1.019300957529115692e+02 9.786909491583637077e+01
1.108157487154237515e+02 9.473356190952324596e+01 8.072927276926397155e+01 1.050210768770249388e+02 1.076989121905152587e+02 1.019851775510040568e+02
1.104171086841842566e+02 1.180615466272149234e+02 1.182224185674666046e+02 9.842219179574597376e+01 1.101830482964872999e+02 9.476516342663555292e+01
1.095886513190961864e+02 9.941521835313770339e+01 8.484393314098817029e+01 9.672275941839546931e+01 1.066589936399293634e+02 9.984662997444148402e+01
1.090725997351093639e+02 9.387390294400171342e+01 8.867684062271874268e+01 9.631499145278571916e+01 9.600081141973319632e+01 9.628161891968233022e+01
1.114002679227150310e+02 9.702496579886739880e+01 1.030645138689395282e+02 9.996156906325910541e+01 8.047495033302223533e+01 9.517335420818308478e+01
9.420827564715693825e+01 1.020512402420450826e+02 1.020674090349078256e+02 1.026672624672069389e+02 8.821679658177468752e+01 1.055545238996312918e+02
1.005162979482456507e+02 1.052417229286346725e+02 8.202301737351953648e+01 9.536442357156212779e+01 9.411591011125764794e+01 1.070655399608483833e+02
1.140813305721964639e+02 9.902914295843957859e+01 8.253615029722773500e+01 9.360894125679698163e+01 1.093202455124722547e+02 8.670952426983315320e+01
1.119565642471827545e+02 1.042044063561436502e+02 9.882762608839351515e+01 1.071729282591591783e+02 1.008743417913641309e+02 8.800091600452154239e+01
8.357901541038299342e+01 1.072416877320362403e+02 9.883168702940089645e+01 9.333762065881668946e+01 1.073704637014837999e+02 8.780280472774983025e+01
9.778258636306341600e+01 1.066746701477856334e+02 1.050771900806286112e+02 8.888090487906217163e+01 8.787923323712486479e+01 8.999476688251584733e+01
9.191579337065053323e+01 8.901179059902538881e+01 9.584090344508328485e+01 9.937779444327301803e+01 1.106534326428831037e+02 9.127956255921047557e+01
1.060055384685837225e+02 9.853484450681472140e+01 1.054074475473684345e+02 1.122941260218654804e+02 1.064224782006655943e+02 1.008483004356312875e+02
1.119985630374567904e+02 9.684328545854955905e+01 1.064405322034754562e+02 9.247022499251511363e+01 1.025320858052095758e+02 1.071747795988773646e+02
9.595878201509111705e+01 9.354410451275082039e+01 1.038397542046904931e+02 9.249503643546594844e+01 1.032978309317537793e+02 9.995072015980130686e+01
1.078756761625064939e+02 1.120558723850085840e+02 1.026026383652045553e+02 9.770072664915176119e+01 1.036286268181588497e+02 1.061666601421881921e+02
1.015622042013792736e+02 8.425602173691470398e+01 9.164066930254627152e+01 8.770103435080551435e+01 9.283487971451114618e+01 9.338512873319747598e+01
9.582203797582863558e+01 1.030505193688224637e+02 8.923133918333526537e+01 1.100582018667485613e+02 9.770329814144227498e+01 9.643099243080484939e+01
9.448770483489347782e+01 9.666027180335080971e+01 9.431610350735400061e+01 1.061971498785796513e+02 1.028630855226617484e+02 1.047262999447387415e+02
9.621336188551293844e+01 9.905186279901077739e+01 9.755500404755248667e+01 1.021935724316463450e+02 1.102791492521062935e+02 1.105850930732153614e+02
1.121250207922498419e+02 1.030312303914792267e+02 1.075041155814605816e+02 1.023129994276268064e+02 1.081519770834332661e+02 8.902018345100972851e+01
1.079070615512611511e+02 1.078871135890186537e+02 9.339746238955250135e+01 1.051778470806926151e+02 1.050375155165708492e+02 1.032673352692186199e+02
1.118406837357014041e+02 1.198324937772781027e+02 1.050490902583781718e+02 1.004686976196909853e+02 1.164462132450509557e+02 1.060677587196093867e+02
1.129511895750659534e+02 1.199561866378782327e+02 9.452436416143106612e+01 1.011396986810631802e+02 8.707438168732670647e+01 1.030531476842231484e+02
1.177347021510018266e+02 9.039063119653054912e+01 9.143433404584817481e+01 1.023814884117906843e+02 9.586946920944316730e+01 1.115580046448511666e+02
9.087468494536841490e+01 1.060946324958149773e+02 1.088066323544943259e+02 1.137688959960846375e+02 9.858406018660048176e+01 1.226527409979323409e+02
9.549385405043503283e+01 9.571971429096676331e+01 9.449459758002281262e+01 1.205076973859375755e+02 1.096157809052374716e+02 9.914373208329064369e+01
1.128909457986483460e+02 1.173188510492990417e+02 1.087915701235503860e+02 1.206207793123345198e+02 9.397013969985302140e+01 1.072710673523557290e+02
1.084933316842275985e+02 1.144105715720886280e+02 1.043764655928678877e+02 1.065670542137355170e+02 1.061638373046546491e+02 1.005829230226080995e+02
8.421179314225133794e+01 1.124419417575063136e+02 1.043740304352747472e+02 8.713346519586724526e+01 9.701967200332219932e+01 1.020455522072938948e+02
8.702730760789232534e+01 8.288636200504032558e+01 8.693747156572240442e+01 8.692862345494199872e+01 1.135927571784186796e+02 1.210111857262579917e+02
8.855880396902624341e+01 1.154246625994040159e+02 1.097329396544836726e+02 9.810922436042545769e+01 7.752797983852030939e+01 9.214545976362092006e+01
8.397602799008718932e+01 9.018519413210566427e+01 1.014156756484087794e+02 9.668414152389011917e+01 8.082542163141613401e+01 9.511856474554184615e+01
8.240724234905195544e+01 9.527725941731233661e+01 1.097351290008525950e+02 8.804936474402855140e+01 9.800140129919499543e+01 9.528775874099812881e+01
9.926915404280025257e+01 1.234460063609046756e+02 9.456045441291834663e+01 8.952289471444356650e+01 9.415725406291451804e+01 1.011539045359661770e+02
1.014640972874547629e+02 1.160699572066311021e+02 9.658798923946292803e+01 1.018128569890890702e+02 9.694901936652884444e+01 1.053381967049105583e+02
9.593232171526489083e+01 9.174247562700440994e+01 1.013598743677793408e+02 1.135338691259155013e+02 1.058506726024488245e+02 8.515345106488891247e+01
1.051402013641989299e+02 9.187508431953226307e+01 1.075442932774606106e+02 1.021229469221827344e+02 1.021140157238062898e+02 9.564813328799209557e+01
9.884282981467174523e+01 1.019130808088613662e+02 1.083977884254747863e+02 1.024613886133406879e+02 1.003154886290035108e+02 9.444282746370129189e+01
9.019997816116828915e+01 1.086210329439142583e+02 9.307363405074755747e+01 1.065699634847705397e+02 9.101090743277966055e+01 1.032871182916588282e+02
9.481301637165590535e+01 8.761166998274026696e+01 9.241111942434750404e+01 9.993823042799535017e+01 9.722891542301712775e+01 1.076705256263025348e+02
1.018365693179427467e+02 8.252849135766533095e+01 1.010514216429316150e+02 9.519863776097936636e+01 9.859855495183359153e+01 9.391042340945737976e+01
9.112025023839314031e+01 1.185883327741830442e+02 8.140165281745920822e+01 9.979202019495265574e+01 1.119328530762967091e+02 8.821761534241278468e+01
8.841383431019322359e+01 1.180700291232083856e+02 1.135586101618376347e+02 1.022033755587565054e+02 1.124426766108951625e+02 9.054435697301011032e+01
9.578734939051426522e+01 1.147275639082801320e+02 1.160924091918202379e+02 9.984556704058364573e+01 9.686006968079435353e+01 9.880999080262000689e+01
1.035059210616271059e+02 1.017357556825332665e+02 1.050225696362884094e+02 9.513673200670561414e+01 9.682764657902366423e+01 1.121286429890555922e+02
9.462610387630319053e+01 1.058942818974767448e+02 1.095983520961217437e+02 1.110892044527384144e+02 1.040662302684854410e+02 8.825988687297062540e+01
1.024916648466296749e+02 1.065321955613657536e+02 1.001110751971894359e+02 8.934590528386084429e+01 1.085972407330019394e+02 1.138816086288103122e+02
9.876680029404926131e+01 9.991141341479479365e+01 9.119846878011318836e+01 1.161096523941633336e+02 1.128750022838864879e+02 9.333324191149664273e+01
1.110532256046101054e+02 7.917273207591453854e+01 1.033215968461188936e+02 9.746851003808693292e+01 1.199957950652635930e+02 1.063024977907781192e+02
8.770877803364801650e+01 1.072410940052215835e+02 1.122156144087982170e+02 9.449502848264360466e+01 1.196633132267542692e+02 1.254103041759416470e+02
9.625413926936730036e+01 9.009204711300473889e+01 9.051721111249284490e+01 9.503049876010518915e+01 1.006494036803114227e+02 1.226002680907872815e+02
8.708727412596704198e+01 1.061938766766077435e+02 9.292611586472666829e+01 9.406996086244600974e+01 8.688704307694773377e+01 1.169806867005112991e+02
9.585941817161354095e+01 9.426020586109675037e+01 8.407349581473924616e+01 9.033889727839530792e+01 8.628128374722243166e+01 1.223140394971969727e+02
9.797984142147026887e+01 1.047053583131626624e+02 8.381660287115570895e+01 8.003266356603469944e+01 1.069530608811367642e+02 1.108548484811045114e+02
1.231325315020145581e+02 1.029391787107010146e+02 1.188811723203874635e+02 1.143059784860570574e+02 9.197530887383383913e+01 1.126909705576081251e+02
1.233560003976299839e+02 9.734742179898867676e+01 8.237307864691322834e+01 1.078882888816821435e+02 9.002673572979927030e+01 9.169922260684199955e+01
9.451742129608950904e+01 8.516991093509419386e+01 9.098066291457786292e+01 1.072910545868398344e+02 1.102086989985332224e+02 1.029262971485345162e+02
1.032297326385977101e+02 1.108396008499154277e+02 1.039636707046683171e+02 9.385507817807842912e+01 1.050331960816915142e+02 9.408791587004229484e+01
1.123086812117793727e+02 1.063853938888418469e+02 1.104572098211910998e+02 1.070197256775872887e+02 1.102854391479420002e+02 1.054530293079391186e+02
1.073040369223861177e+02 1.033839169988432047e+02 1.106487018435893219e+02 9.396604207182298296e+01 9.128805855960629856e+01 9.264859321394746416e+01
9.080236297546025526e+01 1.113598171157422030e+02 9.500478808116207574e+01 9.112206238090674049e+01 1.003426359519578455e+02 1.054911490706365527e+02
8.637927024304754298e+01 1.124777036897871483e+02 1.044028123795382044e+02 9.372021724532444864e+01 9.961955665834652507e+01 9.813175328425970179e+01
1.143597958523837406e+02 1.124895588299177973e+02 1.071430339539553387e+02 1.034204471953639484e+02 8.699731669145816682e+01 1.041209113933704344e+02
1.141290562131629542e+02 1.014500029794210718e+02 9.512537331529200912e+01 9.573185162195193243e+01 9.448944610239058761e+01 9.640556586398838590e+01
1.063618048109914156e+02 9.372321751563349324e+01 8.792426351912473592e+01 9.627679913297038183e+01 1.123128685467740695e+02 1.032712817973410750e+02
9.644637302201861928e+01 1.123933654920230509e+02 8.224116831998279054e+01 9.254858958273970870e+01 1.054978013066875917e+02 9.294101130880035555e+01
1.065687732804814516e+02 9.645600796015523315e+01 8.654401951960731765e+01 1.040188758514669303e+02 1.033159946298275145e+02 9.370491658333624230e+01
1.030097710305008150e+02 1.098210177920239516e+02 1.130934312766672463e+02 1.122095268175030611e+02 1.012783433484318323e+02 9.350548413831737093e+01
1.003934508743799086e+02 8.523576474925735624e+01 7.703348724031815209e+01 1.014938621516087665e+02 9.887985555342974919e+01 9.625731588465643540e+01
9.731775018916158615e+01 8.974563568575428008e+01 8.955272234277214238e+01 1.021203020412168456e+02 1.051196554622065094e+02 9.842939585191453489e+01
1.124063333922185990e+02 1.056823329056915099e+02 1.109996701151118543e+02 1.016793416028465344e+02 1.028427544309228097e+02 8.243089447305233364e+01
9.984227042824912246e+01 9.316812770583109682e+01 1.138658597904930474e+02 1.021226095184855467e+02 9.963271453936691557e+01 8.426701099603026535e+01
8.556114125933777359e+01 1.001392909035567698e+02 1.181191373542590952e+02 7.728724157215296486e+01 1.125840882630696171e+02 8.664469315638064018e+01
8.752899663326154212e+01 8.881544176753095599e+01 8.191089975244730681e+01 1.163181099903361826e+02 1.158612090626417341e+02 1.027519927405310654e+02
1.065385335482745433e+02 8.920910162985029501e+01 8.392297059409142435e+01 1.137887420747427143e+02 1.047954503443610719e+02 1.206214721587094800e+02
9.895533617868677823e+01 1.063424254978512664e+02 7.961803733876180900e+01 1.106607721702020797e+02 1.040169468737537528e+02 8.449971200833800822e+01
1.022665211729301689e+02 9.446034886248212104e+01 1.133593140778396844e+02 1.081086995983134784e+02 1.061166581463950820e+02 8.551318398267451926e+01
9.817044878134248620e+01 1.049104114793501168e+02 9.090669952631756701e+01 1.010749966734983332e+02 9.387541998043296587e+01 1.083107037424423709e+02
1.083148062980801427e+02 1.093523686435080435e+02 1.054905006890094512e+02 1.077215101095601426e+02 8.632216262458692313e+01 1.117482669800390198e+02
1.015699839114432166e+02 1.126943292650345825e+02 1.087093677652636501e+02 9.305840521447780134e+01 9.204695563847900530e+01 9.858245003730442590e+01
8.901325089402794788e+01 8.642269152438670687e+01 1.259633989454770528e+02 1.019225038600704920e+02 9.503640160324377462e+01 1.000169927609778426e+02
9.753924172916620705e+01 1.069049757636245062e+02 1.173768226304632094e+02 9.478993063904155747e+01 1.065726175486777265e+02 9.169945327845479710e+01
9.871744316326451951e+01 8.044716041857529376e+01 1.157250161807771036e+02 8.856106842123429601e+01 1.010508204490211170e+02 9.712106234059010035e+01
9.783538439805764142e+01 1.215755815037576326e+02 1.004546984080484151e+02 1.068065636202799453e+02 9.704554905655288621e+01 9.137172680113637568e+01
9.487121233697583023e+01 8.873597951508415349e+01 8.736342992544577157e+01 1.023183416623956532e+02 9.247973805821837345e+01 9.993627325974831876e+01
9.995382518001277106e+01 8.558018652471909604e+01 1.010314197945762658e+02 9.228932985949327872e+01 8.035843272836363838e+01 9.904158854419391389e+01
1.155979266907926615e+02 1.082540132831452411e+02 1.037932659080913709e+02 8.045908051444934017e+01 1.005050984866218755e+02 8.353155704921469749e+01
1.188365017103270986e+02 1.017042465549407666e+02 9.514238949182643523e+01 1.143280884653983236e+02 9.957389257926315906e+01 1.016391658526645756e+02
1.162725603972071298e+02 9.949731504461703935e+01 1.029380750748204889e+02 1.155894729852755631e+02 9.868987121779143479e+01 9.977186640369737347e+01
1.029176896383314812e+02 1.097209446132166875e+02 8.469666913213391979e+01 1.081685572054106217e+02 9.654483518005021381e+01 9.992062562977972107e+01
1.130482520879087360e+02 1.116040658836846262e+02 8.491390378136566142e+01 8.705911612120515031e+01 1.006408543864640706e+02 8.880496386068639936e+01
9.045278318882073165e+01 9.133316973655415438e+01 8.562723443477102592e+01 9.505656135061872192e+01 1.031098417171958346e+02 1.136402974730291646e+02
1.025131261415107105e+02 9.457675964991412343e+01 9.547347159990471255e+01 1.001292915641137142e+02 1.005606780825129363e+02 1.183443807530152156e+02
1.014390692562942888e+02 9.257214075906661321e+01 8.930288191364383010e+01 1.112524099198743670e+02 9.635692372707286779e+01 1.173614105685959004e+02
8.139056213283330976e+01 1.112910428501453737e+02 8.151969227977193100e+01 9.397483116445798146e+01 1.103960244890581208e+02 1.062484450981006319e+02
1.268457519035416965e+02 1.180291112687224881e+02 1.095783753399539648e+02 9.248576413374777871e+01 1.022065893631605320e+02 1.030890476946697731e+02
1.050038084301362460e+02 8.192759335574282886e+01 7.967533797693096176e+01 9.656074818527093839e+01 9.323046092262511308e+01 1.159102750770392305e+02
9.912583162850418717e+01 1.134803090892871751e+02 8.363378473899564369e+01 1.077344307589854395e+02 8.742535616151684508e+01 9.077757256509838157e+01
1.004131683352342179e+02 1.139995572420566106e+02 9.240919307132909921e+01 9.031862815030609681e+01 9.948246893135033986e+01 9.776917299915493231e+01
1.020815490155231089e+02 8.643861156516466338e+01 9.600328679063100878e+01 9.494067780992062922e+01 1.002578617742607037e+02 9.713781461942338069e+01
9.247481797044262919e+01 9.502846260149107138e+01 1.052796476404668340e+02 9.439938646905855535e+01 1.008126553967225476e+02 9.198573006500265592e+01
1.029718809853767851e+02 9.132679271242454888e+01 1.098585983026435144e+02 9.949505942704516315e+01 9.074293776684382351e+01 9.429857133783794154e+01
8.576992735243699428e+01 1.100235623076495983e+02 1.081552994373089831e+02 1.001401343839554272e+02 1.098581579336725582e+02 9.592981256048143734e+01
1.041146916056901262e+02 8.931768234315211430e+01 9.410296624647041597e+01 1.134679907736182258e+02 8.263327733000272701e+01 1.073652736123323450e+02
1.048831312804683336e+02 1.117097814475400810e+02 1.086161642875769076e+02 1.104450107132339980e+02 9.337006352071600190e+01 1.098527575156287668e+02
1.163664148828062537e+02 8.722095790069644750e+01 9.571983969525408043e+01 9.685284953889888016e+01 9.607002407521814291e+01 1.090619207296586808e+02
1.118558705745775654e+02 1.053061949552098326e+02 9.083427369115702277e+01 9.772948184377467840e+01 1.014806612039457008e+02 1.081079088305672258e+02
8.611648342097920761e+01 1.038839638154178999e+02 9.799427075029892364e+01 1.014703029517918935e+02 1.193646349689439177e+02 8.990266595689902829e+01
1.118330801014098910e+02 8.972268144130417511e+01 1.123269478793549752e+02 9.115081839483093518e+01 1.120490468839166454e+02 8.963448027771960369e+01
1.085559605736654873e+02 1.172547623349276051e+02 9.090322379772641170e+01 9.285813708164212699e+01 1.105290065880330417e+02 8.554158982647045661e+01
1.032247678514284814e+02 8.456702832802906755e+01 9.570906837494483455e+01 8.635176764195531973e+01 9.749307198729434276e+01 1.004029165028217960e+02
7.377174522809809787e+01 1.112579866830171227e+02 1.013485123080674555e+02 1.165390860884649271e+02 9.717658967668239711e+01 1.229696964762165265e+02
9.631046527736704377e+01 8.898121330457740896e+01 8.345356402182618183e+01 8.048925279837516200e+01 1.167213377979116160e+02 1.198577808284227615e+02
1.013639939824155931e+02 1.158521020141578219e+02 1.035592885761688535e+02 9.940372345398013465e+01 9.998811902195049583e+01 8.490022173102292413e+01
9.631953602510705537e+01 1.112644687329324711e+02 1.123306663364107294e+02 9.527280019575887593e+01 9.808899948098390098e+01 1.021236827042227162e+02
9.667480292822315846e+01 1.133067101461480632e+02 1.075542756417277417e+02 9.809390648817351632e+01 9.576867927556372706e+01 8.887751393319177851e+01
9.119810703631274862e+01 9.660925419636197375e+01 1.017850912497502520e+02 9.584384064703823469e+01 9.355133119077490278e+01 9.222357566002000340e+01
1.048361836387251742e+02 9.838224890088656593e+01 9.142799144339842599e+01 9.964543593835412594e+01 1.105401281232864505e+02 8.431506693101735550e+01
8.666654686732175605e+01 9.543487630721881487e+01 9.808486541438065842e+01 9.525722491987448848e+01 9.136890153511092194e+01 1.042531245279554781e+02
1.179761616399217701e+02 1.093250737594971582e+02 1.062126846693119830e+02 1.017000044638829905e+02 9.140933022566781574e+01 1.008890047433267085e+02
9.424389038360649806e+01 1.104879155994662767e+02 1.009450201756552303e+02 9.381071147912410879e+01 8.719125525875000449e+01 9.588122644068599243e+01
9.283614214529730191e+01 1.035653117275182922e+02 1.087273910007878328e+02 9.532507548447078705e+01 9.436253213481016644e+01 1.139632638148865027e+02
1.066102134480313453e+02 1.016691230441375922e+02 1.020153922816952843e+02 9.785537682758624101e+01 1.077821688121259314e+02 9.014460127526746192e+01
9.109266157111470363e+01 1.079937842502783951e+02 8.460136687266371780e+01 1.016846036892726346e+02 9.836238731800386859e+01 1.080415230442216341e+02
9.970689779054507085e+01 1.026941152096061813e+02 9.038898856646771662e+01 9.836420420170689738e+01 9.896352445875652393e+01 1.050121627001564235e+02
1.043552229409261685e+02 1.068455751636981574e+02 8.390773491056003763e+01 1.042406891523210533e+02 1.075955851629161941e+02 8.993616672123991407e+01
8.596748046921972275e+01 1.153550395389497822e+02 1.079112872321652787e+02 1.063123138420031211e+02 9.123352774435183221e+01 1.115950877307698761e+02
8.429044105785618513e+01 8.548125474343510177e+01 8.765970850816590598e+01 1.060220956591902848e+02 8.708532899141614791e+01 8.578868165302763771e+01
8.550041873457271890e+01 8.681601079954486977e+01 8.524111755089830922e+01 9.130542542392667826e+01 8.696716953404600758e+01 1.033577422530518390e+02
8.204811520317528561e+01 9.468939176255702250e+01 1.132677784948597264e+02 9.121986020004528939e+01 1.091319433522452300e+02 8.933401377159930234e+01
1.144269777328784983e+02 9.522864446055589838e+01 9.334255150695497605e+01 1.047558347633019054e+02 9.627866996383460219e+01 1.107939475334781889e+02
8.633160634484177365e+01 1.108854959760838170e+02 8.822908223630847147e+01 1.159828059884927001e+02 1.059377921008614010e+02 1.179196252801239524e+02
9.708952082773267023e+01 1.108025007852485970e+02 1.120521431023489498e+02 1.024226091764393942e+02 1.178956376721864103e+02 1.139565509326627932e+02
8.246208762527720637e+01 1.086485144144786972e+02 9.585005493749378047e+01 1.041408181780845865e+02 1.072819092613847687e+02 1.054463045717264151e+02
1.044077501288924168e+02 1.092471330710760071e+02 9.806589511620549615e+01 1.089347057918673158e+02 8.784368789708160818e+01 9.105704843646822155e+01
1.047621117255999650e+02 1.108666385333266362e+02 9.615304452771084698e+01 1.137528937048846842e+02 1.145714070278116026e+02 8.281957786132056754e+01
9.358002024952047293e+01 1.102357544695139921e+02 9.864549591456253097e+01 1.154871414496016087e+02 1.163641648373480848e+02 9.946025527183084591e+01
9.268320627617310947e+01 1.077940724582345524e+02 1.030061553033158077e+02 1.118513887963139837e+02 1.076571438937049692e+02 1.034459948237872027e+02
1.059422502754996174e+02 1.011405996688499442e+02 1.056079751741492458e+02 1.145306631364650229e+02 1.055799995410656749e+02 9.155985910732204047e+01
9.146096573920468131e+01 1.221346097494710250e+02 9.855835216776462460e+01 9.719828338930196310e+01 8.866086366694264598e+01 9.002155893000087872e+01
1.022622779559869741e+02 9.347453158561697251e+01 9.987490885456476519e+01 9.074361600066109190e+01 7.958419734195993556e+01 9.003476670052017994e+01
9.392909527854465068e+01 1.106192721616835115e+02 9.999982715284808421e+01 1.012865245922340875e+02 1.253280400180690037e+02 8.783387858549512828e+01
1.038974288243002349e+02 1.076976412002719172e+02 8.402303115890454421e+01 9.663014237986637056e+01 1.003047777474945406e+02 8.645224553383351918e+01
1.028083638281455592e+02 9.993470235919670586e+01 9.585228235050207957e+01 9.765522124767674939e+01 8.987932204352830468e+01 1.010258455326633111e+02
8.977535241913189168e+01 9.844766440161160403e+01 1.090591269907858134e+02 1.034577781914426424e+02 9.908198969943431678e+01 1.167607638646524322e+02
1.128758950113882236e+02 1.038742183245519755e+02 9.233578435801503304e+01 9.931114578889294364e+01 1.032593562662720501e+02 9.198256199836237101e+01
1.116583615639987102e+02 9.873805970702599666e+01 9.825818487264598389e+01 9.920970835273719501e+01 9.518778397833773397e+01 9.355565148944339171e+01
9.633579889172627020e+01 9.891385205781905654e+01 1.141848825258312274e+02 1.006136862532073479e+02 1.004696032242222827e+02 9.876113853183898073e+01
9.157777675211190171e+01 1.068274238213744525e+02 1.184756168378041536e+02 1.045639133695033962e+02 1.051772057593337593e+02 1.012457508926319321e+02
1.038618825322514567e+02 9.513963160366263594e+01 8.915219523820145753e+01 9.841808372656917925e+01 1.132774781098139414e+02 1.040769823087869383e+02
8.937333783297526679e+01 1.066064474918022569e+02 1.095548030980349665e+02 9.639313443080096988e+01 9.241880057396915049e+01 1.036569832760350209e+02
9.811666466123105579e+01 9.451523185735590005e+01 9.741611543148087549e+01 9.924643894264602295e+01 1.004110363056549033e+02 1.046354809780602722e+02
9.933755846561608394e+01 1.102124537595243794e+02 8.867456690587997059e+01 9.247563662230918169e+01 9.606081304290864864e+01 1.182180267567653260e+02
1.025283574187505735e+02 8.814672015651704839e+01 8.916419538421436641e+01 1.049618230174446438e+02 9.511735745459189673e+01 8.529560907769635492e+01
9.016909797944816773e+01 1.107407466007476557e+02 9.090876818752330735e+01 1.061038751948711365e+02 1.029702842893544954e+02 8.814977240814830850e+01
1.066899199733195900e+02 1.037993308204777350e+02 1.060937491093908278e+02 1.012308515479072213e+02 1.037552812288512456e+02 9.182942417445342187e+01
1.091245844355406831e+02 1.018965134697752148e+02 9.254878874849595149e+01 9.053817989881630979e+01 8.703053061188010986e+01 9.313475893686111817e+01
1.066561571324038482e+02 1.079580939838243410e+02 8.779133247444410415e+01 9.967764549314497913e+01 9.868351120343459115e+01 1.062653691356261589e+02
9.063114951044489942e+01 1.026285458646822519e+02 1.004445070462507204e+02 1.006563339276073918e+02 9.517752046761725637e+01 9.631349449087497305e+01
1.039389594304056175e+02 1.135961864033606616e+02 9.973450063892690309e+01 9.899644161691719546e+01 9.515097000142525019e+01 8.572642796491554407e+01
9.596818057682901326e+01 1.166360644274000151e+02 9.421670060000693070e+01 1.223955436588121728e+02 9.963724858781907301e+01 9.405138587535086003e+01
8.931877957982963778e+01 1.166063477830238782e+02 1.092865064607452439e+02 1.144585996515933743e+02 1.016315797839336312e+02 1.043226355399957583e+02
