influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		
0.000000000000000000e+00 6.649691596204148070e+00 6.685901062827752223e-15 1.360416634142149750e+00 9.914420245275380239e+00 5.793628418516326484e+00 9.972612954932529306e+00 0.000000000000000000e+00 6.643009321713307713e+00 3.315064027914409461e+00 4.980726256470918313e-07 7.154322339831917151e-08 2.432720559661877502e+00 2.380378039199975149e+00 0.000000000000000000e+00 5.813773153723444942e+00 7.918188156611305928e+00 5.128851574195309489e-08 3.723667706129722088e+00 2.032755310587688324e+00 8.233299289474819815e+00 0.000000000000000000e+00 7.857383194170746766e-06 5.253645838962035103e-02 1.101775924547858665e+00 5.044199730750028587e-01 9.916163397529033086e-01 5.686500260912024096e+00 0.000000000000000000e+00 3.930943058672934267e-07 9.703936092788525869e+00 6.863996841365849200e-02 9.021725178036099635e-01 4.969516689086884292e-02 1.838601445323538000e-21 0.000000000000000000e+00
0.000000000000000000e+00 9.981059331876361185e+00 1.212838724576740108e-14 1.464589429227590722e+00 8.991362376210746632e+00 7.689800959239418532e+00 9.542872100820604331e+00 0.000000000000000000e+00 7.934015831446727063e+00 5.021083405517012821e+00 3.872932250970867260e-07 1.616987254679222876e-07 1.242243091470063288e-02 4.149028658723156404e+00 0.000000000000000000e+00 3.572087910926470045e+00 8.142858133888147165e+00 1.420969876817854063e-07 4.001119461618184658e+00 7.386632384394632211e+00 9.620099448366413952e+00 0.000000000000000000e+00 9.604764904142276642e-06 3.327237005945435477e+00 6.954071318184839257e+00 3.355429878130519183e-01 8.951392900443879697e-01 7.691369258819714005e+00 0.000000000000000000e+00 6.905311890909126727e-06 9.995566920442239933e+00 7.159227253732208807e-02 5.696125365983489175e+00 3.148663388528757934e-01 1.474742701560521260e-21 0.000000000000000000e+00
0.000000000000000000e+00 7.796382955991721708e+00 7.048641099694255547e-15 1.374886932138046136e+00 9.521723442946164795e+00 8.006755651796808593e+00 7.549702768229694883e+00 0.000000000000000000e+00 6.451538791934023465e+00 9.994059920091592275e+00 6.845747883320400909e-07 2.166357563564912827e-07 9.589985895597947022e-03 9.929595712259368767e+00 0.000000000000000000e+00 3.554462178999767907e+00 6.512957330723242677e+00 7.828035008144675338e-08 2.114344365459180919e-01 3.765434503339710748e+00 9.217405828973703308e+00 0.000000000000000000e+00 2.947119219016691275e-06 4.025728867392372123e+00 4.023956038471022900e+00 3.068811975134640990e-01 1.339646429626994317e+00 6.412293516156916340e+00 0.000000000000000000e+00 1.488865227880717005e-05 6.848693026006176687e+00 1.590288544766636503e-01 6.369851087755070473e+00 3.919960382997687010e-01 5.194803678327362407e-22 0.000000000000000000e+00
0.000000000000000000e+00 9.448384802767247237e+00 3.392872941077697703e-15 5.858312898470703356e-01 4.834426979679022907e+00 8.787563890401118627e+00 6.982074534632737084e+00 0.000000000000000000e+00 7.868576419911662789e+00 8.764420369733942451e+00 4.910405421225480807e-08 1.503327206447504055e-07 1.512330378123384438e-02 3.141621516132255820e+00 0.000000000000000000e+00 6.829828736092176555e+00 8.854297726753530995e+00 7.468521045467871403e-08 1.362132925621807877e-01 2.096180423245757929e+00 5.019967768217892257e-01 0.000000000000000000e+00 1.615289016966481094e-06 3.421361483665484648e+00 4.000602133599077348e+00 4.571851615132974445e+00 2.266553714127898633e+00 9.616104033493023451e+00 0.000000000000000000e+00 1.711305352087286505e-04 7.878042001037764308e+00 1.638902093913765068e+00 2.081980417153925789e+00 2.568256040663638995e-01 9.671097472335045284e-23 0.000000000000000000e+00
0.000000000000000000e+00 6.521975705264129175e+00 2.374433547810966249e-14 6.517672601762176665e-01 6.932005862121574324e+00 6.338281054300236583e+00 6.865098049213455234e+00 0.000000000000000000e+00 5.347335371443255880e+00 4.415088505203187630e+00 1.137412954182628152e-08 5.845468662176219714e-07 6.026311413206351941e-02 2.335948377587796720e+00 0.000000000000000000e+00 3.982886424513171875e+00 8.893061947182006932e+00 2.508604350569887678e-08 1.211203194197753019e-01 2.318312352357216888e+00 1.339377515605754687e-01 0.000000000000000000e+00 1.765894922686215384e-06 5.121507733501587722e+00 5.598924871355110966e+00 4.565059803727441690e+00 2.008389223856195116e+00 7.254035520798626457e+00 0.000000000000000000e+00 3.214438435289716941e-04 9.298334974648064133e+00 8.735667137283281702e-01 4.938827668122184100e+00 2.462695398709202343e-01 3.155930206693925141e-23 0.000000000000000000e+00
0.000000000000000000e+00 7.246918155090458669e+00 3.408984632450799517e-15 2.510613712910630957e-02 5.223823582572324931e+00 7.998290796523333412e+00 3.689809728327978711e+00 0.000000000000000000e+00 9.149982858583706857e+00 4.171797859204842140e+00 3.123787443374172077e-08 4.643336447179198339e-07 6.052320304880631774e-02 2.709140300136416712e+00 0.000000000000000000e+00 6.471747235291612554e+00 9.131361785767825978e+00 2.358120161833816415e-09 6.084211603205432611e-02 3.003726503003997794e-01 4.196663865767053664e-02 0.000000000000000000e+00 7.280255872604487185e-06 7.911921112141458323e+00 7.570720138548669986e-01 6.812634779065930068e+00 2.099753996045562232e+00 9.834272368997240221e+00 0.000000000000000000e+00 7.528181070361522476e-06 7.113848221691952745e+00 6.534269990200320954e-01 7.831776110131700719e+00 6.125811353214710708e-02 2.055491075259248925e-22 0.000000000000000000e+00
0.000000000000000000e+00 9.403252873013789426e+00 3.596909167654320973e-15 4.686493634688356641e-02 7.922562998890407826e+00 2.725396470268112381e+00 7.415614107085804818e+00 0.000000000000000000e+00 4.624033982122687014e+00 4.819218844550396952e+00 2.665617028289148654e-08 2.425649250491500024e-05 2.720585590794277753e-02 2.975989859970161966e+00 0.000000000000000000e+00 8.144738307428387003e+00 6.199076444678446762e+00 3.179779017823303720e-09 5.336318929528228311e-02 1.223099711409940893e+00 2.508378690127498548e-02 0.000000000000000000e+00 7.509474697079487121e-06 9.882247882316047338e+00 7.987661692408339675e+00 6.534612207477234591e+00 2.975928327095125780e+00 9.939488566779832723e+00 0.000000000000000000e+00 4.544342647127656571e-05 6.851151032508436600e+00 3.678927532976265624e+00 8.470294759102969806e+00 1.515137984768876248e-02 2.214920247109095036e-21 0.000000000000000000e+00
0.000000000000000000e+00 4.217970722507326187e+00 7.974765503944378713e-15 2.531867039710296308e-02 7.582375289600165047e+00 9.537062769847933552e+00 6.941966399021683998e+00 0.000000000000000000e+00 7.370900231815080694e+00 4.830608750429323806e+00 3.018214991031502662e-08 2.009285287855703755e-05 1.118870410349637468e-01 1.231866323061575619e+00 0.000000000000000000e+00 8.077968783465301783e+00 6.021658066287382205e+00 3.629467937345280254e-09 4.445218782066856500e-02 1.389126476092125806e+00 2.928270769314940680e-01 0.000000000000000000e+00 1.374842155311753354e-05 3.450278298002419142e+00 3.887591662588746111e+00 6.482688979419410025e+00 2.249372006207052799e+00 8.574992453663387693e+00 0.000000000000000000e+00 1.592848092475859768e-04 6.712442938861854280e+00 5.576920835071807581e+00 9.101925619125141864e+00 1.707524619497067728e-02 1.155750230228715352e-20 0.000000000000000000e+00
0.000000000000000000e+00 3.101993188315433692e+00 9.609308120512079085e-15 1.491466612344574671e-02 4.137738592603276366e+00 8.209207494134748373e+00 6.571825753036407036e+00 0.000000000000000000e+00 3.088024436419070096e+00 6.422174281368238979e+00 3.027347907616435524e-08 7.189242465149821403e-07 9.118576196292957903e+00 3.977695874844378032e-01 0.000000000000000000e+00 2.523226844907822120e-01 5.051884467443224835e+00 2.247324022628593633e-09 1.064094824511293141e-01 8.569396307345462205e+00 2.748218323097208149e+00 0.000000000000000000e+00 3.260670987071709841e-05 4.672614806807530385e+00 9.453997630556260745e+00 3.172416790192897906e+00 1.900477973452712188e+00 9.188377559701644159e+00 0.000000000000000000e+00 6.806527506021908770e-05 5.255410178375083063e+00 7.973277604007340535e+00 8.604786611937417007e+00 1.851663510022233394e-02 4.010100058739811308e-20 0.000000000000000000e+00
0.000000000000000000e+00 2.748642145824746752e+00 1.616216758422753254e-14 2.725846477140613303e-02 2.102373149320523105e+00 9.019302092059277243e+00 3.355640809685732862e+00 0.000000000000000000e+00 3.060217487362390187e+00 8.158296515359307222e+00 1.150008242540214044e-07 1.205761722652339570e-08 9.101475747182160347e+00 3.407370469574216854e-01 0.000000000000000000e+00 5.152870419525996670e-01 3.206276005635703363e+00 1.898470302973523278e-09 7.429482533678552492e-02 3.190040186801178290e+00 3.413495446372883713e+00 0.000000000000000000e+00 4.592010140584743114e-05 2.562018305535185281e-01 9.338235327074585257e+00 5.088762306907013144e-01 1.586004623588326945e+00 7.493166657994843050e+00 0.000000000000000000e+00 2.087105065512562959e-05 5.816950452831664897e+00 4.084940509337149805e+00 2.764591333243301641e+00 2.240295050794935752e-02 2.697206599200048618e-21 0.000000000000000000e+00
0.000000000000000000e+00 5.713722106701577985e+00 2.172136384357107718e-14 1.232451102327818387e-03 1.214450305854103407e+00 6.482863440654544007e+00 1.825818159998413348e+00 0.000000000000000000e+00 9.116405126432824968e-01 4.494683140181289005e+00 1.827443314050450621e-07 6.043201570159740303e-09 6.409593538005705859e+00 5.855564229144771815e-02 0.000000000000000000e+00 1.564349203593168314e+00 7.579108448365698081e+00 1.291271633571364879e-08 2.181233004252440197e-02 8.199022232874295213e+00 4.314002499451543571e+00 0.000000000000000000e+00 4.637917991191782649e-05 1.181117709955087358e+00 1.895126452845957710e+00 3.241812043903800067e-01 1.991173942324310886e+00 4.839863714736742040e+00 0.000000000000000000e+00 1.692747399241791698e-06 5.900316996861049823e+00 5.602752492587725008e+00 6.790466921620431862e+00 1.925202402941625802e-03 6.053010447779005565e-22 0.000000000000000000e+00
0.000000000000000000e+00 1.461404498488367842e+00 2.152143539599975552e-14 1.510438428246827294e-02 6.250290571755414692e-01 7.918812083675117464e+00 1.264435340118405859e+00 0.000000000000000000e+00 6.071672166597117837e+00 7.425523310798572751e+00 1.738925857136219601e-07 4.606438052153883878e-09 9.936462919154916307e+00 4.233456659416680035e-01 0.000000000000000000e+00 8.884840990257460547e+00 1.963004893341178114e+00 1.638460761615794157e-09 3.714396334953300877e-02 7.460524498108549452e+00 4.650570368069048222e+00 0.000000000000000000e+00 1.870449301888726034e-05 4.894537338726723252e-01 2.657580061616355849e+00 8.100717886537403545e-02 2.065502396989955969e+00 3.331726932091799043e+00 0.000000000000000000e+00 8.554744619898448468e-06 9.938299776742338665e+00 5.402174568151076883e+00 2.401811885899851617e-01 2.259702704011180667e-03 1.043550697417680774e-21 0.000000000000000000e+00
0.000000000000000000e+00 2.357688306403966649e+00 4.990815100310451679e-15 8.168677374444422573e-03 5.543631571243944123e+00 9.938527908185101012e+00 1.074822800409512391e+00 0.000000000000000000e+00 5.645493420891383174e+00 3.338343661180009914e+00 3.247779071796309174e-07 3.683627250705400579e-09 6.164345377463956943e+00 7.308466988674105380e+00 0.000000000000000000e+00 5.548123065301542312e+00 3.230099515210413053e+00 1.910830066520616757e-09 1.109598746029169192e+00 5.334470480941164716e+00 5.368313855718963801e+00 0.000000000000000000e+00 3.103685275560320004e-06 8.939659225870484338e-01 2.722793022253895412e+00 7.122623861278803981e-02 3.971616304179625967e-01 9.425342224966597016e+00 0.000000000000000000e+00 1.472840088205710009e-05 6.912383237111074052e+00 8.388819911736986157e+00 9.938005753326237368e+00 4.444986195046906415e-04 2.101183073999575260e-21 0.000000000000000000e+00
0.000000000000000000e+00 7.149887426317434347e+00 5.556227873579301298e-15 4.170658760712027124e+00 2.155985883792783664e+00 6.965558234789233083e+00 4.317412830568950532e+00 0.000000000000000000e+00 7.615003629751548431e+00 3.644081363760864889e+00 7.724207911980424852e-07 4.511418659872393769e-08 5.394966899119761905e+00 2.104667316902339991e+00 0.000000000000000000e+00 2.674683236939362274e+00 9.479662288029810924e+00 1.724475571665082986e-07 5.027111719979706628e-01 4.599545905778652966e+00 5.667576534946219269e+00 0.000000000000000000e+00 4.566016844021185670e-06 1.021517713233647040e+00 6.685264993876551820e+00 2.209540980780854147e-01 1.809364924102120908e-01 5.161411382504272005e+00 0.000000000000000000e+00 6.112312246312719469e-05 7.376522738393750167e+00 9.909486487500132057e+00 8.652269381047988261e+00 2.046868710797135533e-04 1.053431799281405565e-21 0.000000000000000000e+00
0.000000000000000000e+00 5.892752635984526144e+00 3.650213836044107801e-15 4.453481374038132046e+00 2.440823336649881270e+00 5.171203375741070474e+00 8.392331105783917167e+00 0.000000000000000000e+00 5.851257533693605239e+00 8.198835271187261853e+00 7.119339565155662441e-07 3.029429475917505126e-08 3.568045744405112796e-01 4.113323263511351691e+00 0.000000000000000000e+00 2.936387084591701502e+00 4.461806970969622199e+00 1.733551831849763603e-07 1.900305347715083026e-01 2.693436977721854753e+00 9.327643161455945631e+00 0.000000000000000000e+00 4.414712014064196009e-07 9.275385919906067311e-01 4.642160579112553975e+00 4.082173498887164964e-01 2.346782059967209844e-01 3.063716632557682562e+00 0.000000000000000000e+00 8.802602737412434366e-05 8.376945338753156278e+00 8.026108442173239155e+00 8.836942577545389810e+00 2.177564616477478817e-04 1.036969669344121470e-21 0.000000000000000000e+00
0.000000000000000000e+00 6.368334144461548441e+00 1.045647614216871803e-14 4.407058172118084372e+00 1.119161950660222393e+00 7.529923528426189172e+00 1.257657700769735376e+00 0.000000000000000000e+00 6.131600490643580592e+00 3.638622931430214091e+00 5.316989128384328104e-06 3.828277992802855885e-08 3.531041714540179566e+00 6.967139164093982373e+00 0.000000000000000000e+00 1.297471078672902678e+00 8.080109042070901637e+00 4.221462598754928839e-08 1.913134728937035400e-02 1.023077525592829939e+00 4.584742533970519673e+00 0.000000000000000000e+00 2.414391519374685580e-08 6.837630049174499014e+00 7.023811567804915335e+00 1.466618241404129552e+00 5.360533285539825082e-02 6.738676663209784978e-01 0.000000000000000000e+00 5.781786609439140126e-05 9.664485387703521724e+00 5.788301166390748875e+00 8.975574624436031712e+00 3.186776701920945409e-04 9.138726014393780800e-22 0.000000000000000000e+00
0.000000000000000000e+00 9.541927850498511887e+00 1.096660059421789988e-14 2.524441483072603187e+00 6.236295955530620105e+00 1.211712034057648157e+00 1.180001698974844970e+00 0.000000000000000000e+00 5.158792918509677250e+00 3.950638496341083439e+00 5.425706506372709831e-06 4.063469284019574428e-08 6.744776246735277425e+00 4.171232114404412883e+00 0.000000000000000000e+00 1.955335723988057328e+00 4.297562925195874683e-01 4.036231461687051278e-08 1.136269560575186438e-02 8.934900149592058582e+00 1.411224845427662355e+00 0.000000000000000000e+00 8.646764507120305838e-07 8.995833307260213019e+00 2.522695340851879298e+00 2.406685879219738311e+00 6.505409675948348180e-02 9.207520292838735188e+00 0.000000000000000000e+00 4.816631986984297388e-05 7.342874711744923566e+00 5.791354957311829921e+00 9.134648814028590635e+00 3.162430204139039260e-04 4.518945893294322649e-20 0.000000000000000000e+00
0.000000000000000000e+00 5.686465899957052983e+00 9.867571844836817009e-15 5.166162304688063145e+00 7.705261747508915349e+00 2.239792530238945645e+00 3.314455952734446931e-01 0.000000000000000000e+00 6.945000544424081212e+00 4.299759764282541141e+00 1.037516820859278253e-05 6.256764734552920864e-08 7.244494648549423488e+00 2.446442357962796965e+00 0.000000000000000000e+00 1.760629875918972242e+00 4.926229522379586556e-01 3.142372547208221181e-08 4.842916692023370960e-03 1.705577296024805012e+00 6.582213764905293640e-01 0.000000000000000000e+00 6.300111000842908241e-07 7.081581357512541253e+00 8.744048154605884804e+00 2.021428411129050140e+00 5.238488670368101480e-02 8.618529201602763479e+00 0.000000000000000000e+00 1.412087401754022595e-04 7.502472564193073623e+00 8.857510864163276043e-01 8.370812937922469388e+00 1.055434478371417896e-04 9.377903399123463968e-20 0.000000000000000000e+00
0.000000000000000000e+00 8.193391372778451753e+00 6.554207749338865306e-13 1.855872034713761831e+00 7.318919483518127933e+00 3.522567354415082619e+00 2.087904966904479132e+00 0.000000000000000000e+00 4.612926192897201183e+00 4.772107628531678358e+00 3.419564216401366273e-05 2.516579023047054562e-08 7.008310895793693263e+00 6.437599209149444945e+00 0.000000000000000000e+00 3.311923925734581164e+00 7.639306187419458993e-01 1.331603789921234168e-09 2.736761377867201386e-03 7.365309396073985937e+00 9.483108016854888689e-01 0.000000000000000000e+00 3.841083702279391187e-06 8.457393207044253458e+00 9.965220042224885333e+00 1.092626973841601234e+00 6.013597620544153949e-02 7.809164437403454784e+00 0.000000000000000000e+00 2.181109181491304656e-04 7.256076052272643295e+00 1.352522885260437402e+00 8.470824564985147020e+00 1.889029613914583201e-04 1.741298664831223208e-20 0.000000000000000000e+00
0.000000000000000000e+00 6.237277176784967736e+00 1.680871975441950944e-12 3.050415951748102206e+00 8.895347160030221190e+00 4.731295727515504979e+00 8.925208364170046593e+00 0.000000000000000000e+00 4.077433350680383484e+00 7.399276570454362378e+00 5.600988325314092662e-05 9.799470614450253100e-09 6.676586545052897392e+00 7.190098652350755515e+00 0.000000000000000000e+00 6.345776709653790704e+00 6.667646181507739023e+00 7.491641731497736897e-10 1.324576294209657340e-03 8.433776019894944298e+00 2.933354267146539018e-01 0.000000000000000000e+00 8.408882877029867767e-07 8.202063706308599933e+00 5.051412870813706490e+00 1.463677564049137070e+00 4.007996623445698320e-02 7.780318623674263634e+00 0.000000000000000000e+00 2.174884278670158322e-03 4.384420664691843328e+00 1.656633102742664843e+00 7.813352033410013497e+00 2.135206928132304526e-04 1.077373980928935605e-21 0.000000000000000000e+00
0.000000000000000000e+00 4.750485771899864318e+00 5.767545711037689621e-12 4.741694613306425055e+00 5.951788672671483482e+00 3.399448178596065073e-01 3.889135060206315941e+00 0.000000000000000000e+00 8.999418935613496373e+00 4.964889353972129271e+00 6.832409953551401855e-05 5.380900787777411502e-09 3.316235930891134664e+00 1.617994803560176553e+00 0.000000000000000000e+00 9.525337402769052275e+00 2.147787567893839622e+00 7.429089613716188885e-10 5.384225196638687400e-03 7.489316639835078782e+00 2.612270102103455560e-01 0.000000000000000000e+00 2.540652613643765400e-06 6.807903699106213402e+00 3.889136826025749727e+00 9.996201377386312314e-01 6.312452773668758566e-02 6.205548814101131683e+00 0.000000000000000000e+00 3.369916023731450543e-03 4.066358012579059711e+00 1.161861753096723016e+00 5.127764142639593459e+00 1.305607064027406068e-04 5.937681549555798367e-22 0.000000000000000000e+00
0.000000000000000000e+00 6.982882066581977298e+00 2.927287731907549217e-11 6.526178719101949355e+00 1.837390384571132351e+00 7.542529704768645260e+00 1.738350360742698664e+00 0.000000000000000000e+00 9.300389365247564655e+00 7.439106428010273220e+00 2.988592345065947588e-05 8.093996684000333604e-09 7.255792167843214457e+00 3.554453526763495574e+00 0.000000000000000000e+00 6.288403250829088798e+00 2.329928132803175345e+00 9.375189992806864035e-10 3.033311820196755038e-03 4.575909685017382600e+00 1.244545661052202101e+00 0.000000000000000000e+00 3.506708741919860917e-06 6.237629271662070707e+00 4.617118382665745813e+00 4.106923648138085525e-01 2.586903510376738907e-02 7.515770154889153787e+00 0.000000000000000000e+00 1.266173063657702151e-02 5.748868524995761398e+00 1.096763287133861509e+00 4.646554653932240875e+00 4.285926439447567760e-04 8.832389106399515829e-22 0.000000000000000000e+00
0.000000000000000000e+00 7.454472455320713564e+00 7.165052265928082979e-12 1.634957007373802340e-01 6.199219216568231161e+00 4.834218806886900310e+00 2.480280145537676617e+00 0.000000000000000000e+00 8.532933354694202777e+00 8.554382480083425833e+00 3.603346983929125351e-04 1.308678725639646650e-09 7.712158294075310394e+00 2.357317551231330022e+00 0.000000000000000000e+00 9.754083183013012359e+00 6.546853021258107752e+00 8.797788108979820089e-10 2.289418451292055037e-03 3.109596569051809922e+00 1.750631139135833347e+00 0.000000000000000000e+00 1.512373165603606560e-06 4.728038829679924504e+00 4.391755135233335494e+00 4.265014694831644748e-01 7.680037569430071820e-02 7.182432927266696687e+00 0.000000000000000000e+00 7.376370058746888579e-03 6.384183022035162303e+00 6.202974815778323769e-01 2.985308852847340155e+00 7.538180415922145477e-04 5.432657235400170084e-21 0.000000000000000000e+00
0.000000000000000000e+00 8.815374321429731097e+00 6.004862314665626339e-12 1.182371579213225138e-01 2.419483215474869109e+00 3.998085974136316612e+00 1.324856400574827564e+00 0.000000000000000000e+00 7.180511795990019763e+00 9.606293533043544386e+00 5.756743550283171607e-04 1.246801515822372525e-09 5.255623546821181158e+00 1.077120188521883959e+00 0.000000000000000000e+00 9.679325051445223593e+00 9.871870542837449136e+00 3.508316698240600818e-09 2.640094426688622750e-03 1.280728305295470992e+00 2.543561852913700516e+00 0.000000000000000000e+00 3.293885208025748793e-07 4.086957275582057569e+00 5.958495871513250997e+00 5.984949590559293098e-01 8.895763894268883532e-02 6.485900174179006328e+00 0.000000000000000000e+00 3.787477723586444699e-03 4.424268845576708742e+00 9.138376355122108941e-02 7.896635602913467444e+00 8.563898488697789177e-03 8.335733009597015633e-21 0.000000000000000000e+00
0.000000000000000000e+00 8.263577583167453611e+00 5.383616839254725514e-14 2.503628429496301266e-01 4.537035175580394486e-01 8.881886457081581199e+00 6.612395005778107793e-01 0.000000000000000000e+00 9.840160654674029672e+00 6.598862199555105335e+00 3.922330970456075087e-05 6.057545647347815655e-10 5.980852258308035019e+00 2.227259295455006338e+00 0.000000000000000000e+00 5.760783364355037683e+00 5.040300104965632855e+00 1.815179479867286203e-09 2.400205226660109825e-03 9.110575089451263153e+00 2.347956702767909576e+00 0.000000000000000000e+00 1.059653085767267600e-06 5.896623771776235756e+00 4.898797207017587141e+00 2.491817330476302772e-01 9.528597864001990547e-02 5.631922050737240504e+00 0.000000000000000000e+00 6.538461362896232087e-02 6.778556735357339491e+00 1.165361759483220794e-01 1.966635906141345203e+00 2.761916221777566821e-02 8.158826944526467957e-21 0.000000000000000000e+00
0.000000000000000000e+00 6.863318037497707635e+00 3.591083884424576515e-14 5.887453301841759412e+00 5.347754518486387276e+00 3.345172969191831935e+00 2.361511558722367621e+00 0.000000000000000000e+00 6.646818004262204482e+00 6.428213988972103721e+00 1.635481947840521826e-05 4.672156679292042191e-10 4.945854065483153761e+00 6.062848846161816851e-01 0.000000000000000000e+00 3.712659825440115302e+00 9.648801355628316756e+00 3.845862424170167179e-09 2.609611571802422300e-02 1.934762024302870698e+00 3.860317872790872684e+00 0.000000000000000000e+00 2.385201584025672588e-06 1.819580899448344669e+00 8.971680888970293921e+00 5.645942542273857390e-01 1.003141940340664812e-01 3.279731032146902869e+00 0.000000000000000000e+00 3.882700820676718845e-01 6.186244430162950891e+00 1.083868343290891323e-01 9.119427997199963443e+00 1.751455133692750646e-02 9.256532833569558134e-21 0.000000000000000000e+00
0.000000000000000000e+00 7.875950979492857940e+00 4.258799965464640677e-14 8.460716727412313176e+00 3.718791733703899371e+00 4.959064061310336058e+00 4.543803474542030152e+00 0.000000000000000000e+00 2.175551540798975836e+00 7.007483447400900900e+00 2.588097213595648769e-05 6.213411795852567390e-10 3.804867761363759371e+00 9.091975786107449053e-01 0.000000000000000000e+00 4.286333022118080094e-01 3.579802244795882160e-01 2.567162556033791679e-09 2.828001719307448453e-02 1.026912212839652394e+00 9.502967451669888987e+00 0.000000000000000000e+00 2.111622573655388217e-06 8.724128426974886441e-01 9.446464539243867975e+00 3.058741332182460249e-02 3.715094933076242088e-03 2.297779165629008524e+00 0.000000000000000000e+00 4.691078206962266961e+00 6.685176046401112515e+00 8.635037294224690019e-01 3.267889398090578545e+00 4.523828160257878372e-02 6.095785995306993075e-21 0.000000000000000000e+00
0.000000000000000000e+00 6.848266739408227721e+00 4.652734920203949175e-14 8.182901009870709785e+00 4.923230656666698124e+00 4.008895266684754155e+00 2.432497102194469463e+00 0.000000000000000000e+00 9.271912699518123802e+00 8.379382910762490866e+00 2.246463966717895597e-03 4.687940382091106341e-11 8.453866364086636054e+00 7.136058084518467348e-01 0.000000000000000000e+00 5.174546353034978896e-01 1.253480785759537586e+00 7.001964516145095523e-09 2.553974526759757169e-02 1.097390118244695900e+00 8.967426159108756067e+00 0.000000000000000000e+00 9.265578688146347436e-06 2.489562409065982695e+00 8.362008905355981625e+00 3.878586613730762300e-01 1.775344788732569588e-03 2.481657779007211850e+00 0.000000000000000000e+00 7.900587030390870957e-02 8.821078701526174015e+00 5.591403528924705491e+00 7.117367183072997872e-01 2.421218002495272081e+00 5.550062276332066738e-21 0.000000000000000000e+00
0.000000000000000000e+00 8.700606521366818669e+00 6.029612776584962043e-13 6.891683086401308778e+00 6.605845157416114333e+00 4.501220891997302687e+00 7.537846792979475907e+00 0.000000000000000000e+00 5.153590844294306805e+00 8.221392378645811405e+00 2.801537951386371544e-02 1.392464030644807274e-10 8.638880357559127532e+00 1.809913478162692435e+00 0.000000000000000000e+00 3.646737729027200725e+00 8.023061617806748202e-01 2.304219745649155351e-09 1.037265141954713324e-02 3.166434711986554795e+00 1.562629375393667086e+00 0.000000000000000000e+00 3.193906233712850313e-06 1.192172582416226589e+00 9.386736968825935890e+00 6.998840094764325892e-01 4.148846248343143230e-03 1.496906330418774189e+00 0.000000000000000000e+00 2.741253681783585930e-02 8.208423344593706261e+00 4.805604142591639594e+00 4.193798899205502195e+00 6.043442569203448578e+00 9.166367169152384886e-22 0.000000000000000000e+00
0.000000000000000000e+00 8.383720948333960976e+00 4.160486800853382050e-13 6.863579447110710774e+00 5.620732032190726812e+00 5.689475993407674181e+00 4.402552063828551354e+00 0.000000000000000000e+00 9.755001787474300912e+00 8.711750855139301919e+00 1.385493225503188182e-03 1.578513107257053228e-10 8.393687287693193610e+00 4.243887348354601130e+00 0.000000000000000000e+00 1.416341890143842930e+00 8.963435285944875375e+00 6.875552406308417919e-09 1.014162937115332778e-02 7.515748441086899767e+00 4.628030204967243932e+00 0.000000000000000000e+00 8.257191896467055390e-06 8.312919471196687782e-03 3.128602605461634489e+00 6.815655203356483227e+00 1.332796827076763004e-03 9.812666081408262242e-01 0.000000000000000000e+00 3.987113894625090443e-02 7.854330518524603733e+00 3.627888036174595321e+00 5.535360763492201741e+00 8.614401495020644006e+00 8.850042403507062565e-22 0.000000000000000000e+00
0.000000000000000000e+00 3.488179981377783179e+00 6.467009770501285946e-13 9.239808824136586107e-01 2.885625153084062866e+00 7.804032587709226476e+00 4.472816614995619666e+00 0.000000000000000000e+00 9.908408663671432137e+00 9.173054376932110454e-01 2.380565048941660905e-03 3.308276302613042084e-10 5.706532717252200015e+00 5.915332226860646081e+00 0.000000000000000000e+00 1.284310347426827148e+00 4.864760490246832880e+00 6.482444359277921562e-09 2.989413961879622966e-02 1.349561060317413741e+00 2.012954306461321341e+00 0.000000000000000000e+00 1.270929923399565810e-05 7.861970869038285847e-02 3.898152796512794449e+00 4.458299906664150214e+00 5.673805858439081402e-04 6.310753141844456238e-01 0.000000000000000000e+00 8.722650967605703742e-02 8.817366123362958774e+00 2.366416408872222821e+00 8.607505403085080609e-01 9.915618216976515242e+00 2.875661593925434568e-21 0.000000000000000000e+00
