word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	
9.644773122201906190e+00 8.773312092739569579e+00 8.270105958595534545e+00 6.301246574438285286e+00 9.699518231656966805e+00 9.393766048511274391e+00
9.664499827033870005e+00 9.953684290213793417e+00 9.235956231294657925e+00 7.789455674050196343e+00 9.417365413036508315e+00 8.721208448141030800e+00
9.799054615436327609e+00 9.852428918333240304e+00 7.019760395148314736e+00 6.977983721487472479e+00 8.813805294454761352e+00 9.197476666695951764e+00
8.564350730352991548e+00 9.735679878069122495e+00 9.774712789240190602e+00 8.035369022130803174e+00 7.430867271554182807e+00 9.034769969163566117e+00
9.888488034039452756e+00 8.930873043098955577e+00 8.313294193124281861e+00 8.965953145162171012e+00 8.358890140506174404e+00 8.089376846593356873e+00
9.274162997418089915e+00 9.705076516123233077e+00 9.908270343823520676e+00 8.834068062445268765e+00 9.037673449364493905e+00 8.062223500076068916e+00
8.661221025116763172e+00 9.832515244236093466e+00 9.991146472854774530e+00 9.061732163626549763e+00 9.564035823822086613e+00 9.276188683262111212e+00
8.749651056542536054e+00 9.840028814841094373e+00 9.570295924912651131e+00 9.424395830125368079e+00 9.936056082216108365e+00 9.018821502613882046e+00
9.047070294835174664e+00 9.614739624474223589e+00 6.613862773716628674e+00 9.956106162981857466e+00 8.608777147780550365e+00 9.750347557744095894e+00
9.246568302492180536e+00 8.411527911406903257e+00 6.529760250710591407e+00 8.810451687320483671e+00 5.566140527307677388e+00 7.904453945438863371e+00
9.197112191083055777e+00 8.488942009134461841e+00 9.976443331064018594e+00 9.647353981553013824e+00 7.819692949944631266e+00 6.138894745850665302e+00
8.824737728389770552e+00 9.456319521466655331e+00 9.172492334727005314e+00 8.594494006132773478e+00 9.669304010091405388e+00 8.649407785589522391e+00
8.654154781852039235e+00 7.917980004128621907e+00 7.559925086826023488e+00 8.253478604690961618e+00 8.685534073575876590e+00 8.409114091199015206e+00
8.618055960130314830e+00 9.255128129735277653e+00 9.024054723197590278e+00 7.873259335649610335e+00 7.029155477546669140e+00 6.791543283737455639e+00
8.809690347140264777e+00 9.975692737847868585e+00 9.069776615353390525e+00 8.023756044332170489e+00 9.777440561952548848e+00 9.628490070627844233e+00
9.309988557687276511e+00 9.191135396548409275e+00 8.691054221324895579e+00 9.309567988075453826e+00 6.862633644284355405e+00 8.585544169112223400e+00
8.425260537436274788e+00 8.570577217234783163e+00 7.880246688601940441e+00 8.736214214397557853e+00 8.042665306443307571e+00 9.843207065481838214e+00
8.833013474880747395e+00 9.897837111276743371e+00 9.762422647063951686e+00 8.255091575550386196e+00 6.681706507249272065e+00 8.480977786068107704e+00
9.921883683862990466e+00 9.794474082435696616e+00 8.223258873528262569e+00 9.817556777614594665e+00 7.359081308117847442e+00 9.140649730296196651e+00
9.469763324821535377e+00 9.603195807840833709e+00 9.206388339843638136e+00 9.787271183122120632e+00 9.286916796155280096e+00 9.810286609757593368e+00
8.908160424385254572e+00 8.878841521054567920e+00 9.096453411999902983e+00 9.912850857376991343e+00 6.088875765763384962e+00 8.664182071144175268e+00
9.462014117655206391e+00 8.786553895270438730e+00 9.397130785073247949e+00 9.867899889431503979e+00 6.601968588122517190e+00 9.972206112349857321e+00
9.815518363272046187e+00 9.310521671838943192e+00 7.552685812284688716e+00 9.295471971157548197e+00 9.641149389758417954e+00 8.667461677629683336e+00
9.924968458200494226e+00 9.888474085719547446e+00 7.080040540219873613e+00 8.436255640189983751e+00 8.031479989199274527e+00 6.645549765206800963e+00
9.356090725938420505e+00 9.762870632889997680e+00 7.651484828513156700e+00 8.329851302824852866e+00 8.008762622622867866e+00 8.426336968511096259e+00
9.980314867220959840e+00 8.494931030056337207e+00 5.925498733507414961e+00 9.089918646296432314e+00 9.641075185101769307e+00 9.673078509580900430e+00
8.835222979982056302e+00 7.027415450831764332e+00 9.848433704204545336e+00 9.867131668285503920e+00 6.207782462769934284e+00 7.847988688644039534e+00
8.508683801350615639e+00 9.702783314045760221e+00 8.354551644893540185e+00 8.359975102476852271e+00 6.099234022987308101e+00 8.912697839058484561e+00
7.858935044972369610e+00 9.534375823543168593e+00 8.323919573196198129e+00 7.949258117062223405e+00 8.776422717588777900e+00 9.479469377319219348e+00
9.564446088853140182e+00 9.575328664526697509e+00 7.386384773033825013e+00 8.712491917368934580e+00 6.746624279330013962e+00 9.553827700242674581e+00
9.349736306419050180e+00 9.457758978864720945e+00 8.185162198072827522e+00 8.564866553909080693e+00 8.830896699750420353e+00 9.010877031623319766e+00
6.696695569692410643e+00 8.940839101882515294e+00 8.680460442423727940e+00 7.686033750827379052e+00 8.053771638726772153e+00 8.628344032276681119e+00
7.497116802898142751e+00 9.870392538310628794e+00 9.378499417104860569e+00 8.228852303657159695e+00 8.498184379380235853e+00 6.905106426968254496e+00
7.307947774508410710e+00 9.522706246298588084e+00 9.923412728532124305e+00 8.078117617859287947e+00 8.060308854770378062e+00 8.226874831481627126e+00
9.842930993338491419e+00 9.763953494181569326e+00 9.910545867446279189e+00 9.866234326130864929e+00 9.700888287771732621e+00 9.551800981443649974e+00
9.042504074088173027e+00 9.397309017223996364e+00 9.785181077024992291e+00 9.745862288421458075e+00 8.338399192168891361e+00 6.469786304102551178e+00
9.074650025145935217e+00 9.280813834687927866e+00 8.403358439179790196e+00 8.190503901715473489e+00 9.938676385863907115e+00 7.338014050713583813e+00
9.268277066282310628e+00 8.835204210632051414e+00 9.159159200401328249e+00 9.559808221799451999e+00 6.325156257129730619e+00 8.233487759401427297e+00
9.604196384032990252e+00 9.601005887669277428e+00 9.914424818941672157e+00 9.140145335637916091e+00 5.246491826573130624e+00 9.904028643227295703e+00
9.937367318963932661e+00 8.900509474265346554e+00 8.656718234824896996e+00 9.610905480351455310e+00 5.948881334001327126e+00 9.746949695190515683e+00
9.936560976686141800e+00 9.614842466967228773e+00 9.439044844089432118e+00 8.990480480372625038e+00 7.418577810681885154e+00 8.631437384771267318e+00
9.543386867978465915e+00 8.548823348230747854e+00 9.978149888253996735e+00 8.515020732835242967e+00 8.182769775375620114e+00 8.530725507735999358e+00
9.360864774223484730e+00 8.423182327498782485e+00 8.868303816122065086e+00 9.996024438154236691e+00 6.772851509281791138e+00 6.715148475125327643e+00
9.099067296666175864e+00 8.918698029071517652e+00 7.496416807021448747e+00 9.903395717682643706e+00 9.844932634864511201e+00 8.018816890666075281e+00
9.521506249252933429e+00 9.468015335194170490e+00 8.841120940816441731e+00 9.360482351201330431e+00 9.703751824850893826e+00 6.047996140702689871e+00
9.743302681716304647e+00 9.340550785052037952e+00 9.020456141853726351e+00 9.605269509558535646e+00 8.209867072661236165e+00 9.051211053874926193e+00
9.450086365981562153e+00 8.909153015047877489e+00 8.631469297624910553e+00 8.752229912587381477e+00 8.259299565795368281e+00 9.477396003699748661e+00
9.563574158946149595e+00 8.714662249979259201e+00 8.278574351479878857e+00 9.693363260015763316e+00 9.215719229246698063e+00 8.632018038932752546e+00
9.468651107532517486e+00 8.770975766302177234e+00 9.233977794563674735e+00 9.923200953211189557e+00 9.576249905910160010e+00 9.813343274957414764e+00
9.508848395761649641e+00 9.449968653328507884e+00 4.515986438135519698e+00 7.441744084986618546e+00 7.539263715120906539e+00 7.957560908672557609e+00
9.612944429157698423e+00 8.373643822368713074e+00 4.568178848762340927e+00 8.779171137606830655e+00 7.313890193228375303e+00 7.416443793863699341e+00
9.822040092560984093e+00 9.608134855119896400e+00 5.761070322198853511e+00 8.592300566609306856e+00 7.931471311137739733e+00 9.720047924002340523e+00
9.832994074232480841e+00 9.993372058332472108e+00 9.543722263348804802e+00 9.275585259303577246e+00 7.693368402655658578e+00 9.575948954857713247e+00
9.311236765337033816e+00 9.966354628012297212e+00 8.746101860546461992e+00 6.444362010102042682e+00 5.027795757037722524e+00 9.079580998057215524e+00
7.860550687406044901e+00 9.934907805597898545e+00 7.555924421130066015e+00 5.250720971072484922e+00 7.531295523092618183e+00 8.497909337580907163e+00
9.888870482996265920e+00 9.820551635670060620e+00 8.313427806127318576e+00 8.147020243310310050e+00 7.782203748569997970e+00 9.684030093990935839e+00
9.840085720967486793e+00 9.993644369126389648e+00 7.600822623004588330e+00 8.878735652314501792e+00 5.831222315524004607e+00 9.583860278038008218e+00
8.882548178456186605e+00 8.943823857440829528e+00 6.407841885088555678e+00 8.986314544637181712e+00 5.825599880435315292e+00 9.223759208317657610e+00
9.780518173657753778e+00 9.590356253480543103e+00 8.137080839213641781e+00 9.931189941233895979e+00 5.805996280855806546e+00 7.220657565654008181e+00
9.891332607972815438e+00 9.973407954861050584e+00 6.792173286719800807e+00 9.913209882586674127e+00 7.061190264991748400e+00 7.407162059937939524e+00
8.391373242008491218e+00 9.978833316217135874e+00 6.067638767162462976e+00 7.713328575943285692e+00 9.178057277324098706e+00 9.336866247411588660e+00
7.180972211182169218e+00 9.735253764518066788e+00 5.960751759096661218e+00 7.814376551283773509e+00 9.774182832801159293e+00 8.617554866588013951e+00
8.887703325520906361e+00 9.327977534394683801e+00 6.980645948687742575e+00 9.653830634283837142e+00 5.990733541648060267e+00 9.621313607961626602e+00
8.816050372450373374e+00 9.861883346550197160e+00 8.548514261306980444e+00 9.004347483078058545e+00 9.455374271208608405e+00 9.280354881363198416e+00
8.983981997229676608e+00 9.631198825645849837e+00 9.744664728177177437e+00 9.117177119262356300e+00 9.049480908437240956e+00 8.277592678962024664e+00
8.618737672911848335e+00 8.957570496678881611e+00 8.443220916868389381e+00 9.326920325395558820e+00 9.218840501569466994e+00 9.372637508808461249e+00
8.848758656448309168e+00 8.727641758711566666e+00 9.322218050754527141e+00 9.497890336324006810e+00 8.035308035558744066e+00 9.905061551422521759e+00
7.950823736514966100e+00 9.748307133501317168e+00 8.773344525369740410e+00 9.876521920537395971e+00 8.906851312240775087e+00 9.730346881354508426e+00
9.505466967712775883e+00 9.705850299112160684e+00 8.935981280278593175e+00 9.798908623723090017e+00 9.639347210328672588e+00 9.729350866995359226e+00
9.678255165907780011e+00 9.353773664188855363e+00 8.989963049634372538e+00 9.902156884182907959e+00 7.765295022150572990e+00 9.384321759715781752e+00
9.885768296508430808e+00 9.811232294741364157e+00 8.925465654108604596e+00 9.557125259595844469e+00 7.366601976296623278e+00 9.104279945431443366e+00
9.898564535749985183e+00 8.769046559059068713e+00 9.126027820787694367e+00 9.822480192960988177e+00 8.135364165555143856e+00 8.534487361331688504e+00
9.492096787009913328e+00 8.704658329075218859e+00 9.016731599532464614e+00 9.594254463458305793e+00 9.578996752736165021e+00 8.510713766707848293e+00
9.421180161307500356e+00 9.277129126423057315e+00 9.722472897329858199e+00 7.280967723827022731e+00 8.577867819632579938e+00 9.259856511521634914e+00
9.036896904669706743e+00 9.659222015701343977e+00 7.968785981133210683e+00 7.756626860114121058e+00 6.638250335066266494e+00 9.854940657903329182e+00
8.533762984581095168e+00 8.876338733599792974e+00 7.412630403862560335e+00 5.153005649421556811e+00 8.781939299147047961e+00 9.594530207608885419e+00
8.230077084013521116e+00 9.720242176963257208e+00 9.646327325564273636e+00 4.890764778341475605e+00 6.956389341962438522e+00 8.481498259998035749e+00
7.853945024603023128e+00 9.939640258638521075e+00 9.422208698566251428e+00 5.665477122056335801e+00 6.461356260425763054e+00 9.011875419721238956e+00
9.486211342082453868e+00 9.920937705917005189e+00 8.408021822643078735e+00 6.030265945800530325e+00 9.294002796109941400e+00 9.536426723428242269e+00
9.501586241910809250e+00 9.936740900209448668e+00 8.575185668716018839e+00 8.763379532551585527e+00 7.505996688713240772e+00 8.978378824342652109e+00
9.595831661446531768e+00 9.512939057684775435e+00 7.312819611385954488e+00 8.756447141576325421e+00 5.092918828413679933e+00 7.114333122423012412e+00
9.481591121335048555e+00 9.977813824589309988e+00 7.280854450583380988e+00 8.882818043660101637e+00 3.868950978711097388e+00 6.757482300416632448e+00
9.540908631089568104e+00 8.605378847638233353e+00 9.765890048591522543e+00 8.248468883888108394e+00 7.997515315801223323e+00 9.225948633908803487e+00
7.997803449706474943e+00 8.255104095217573601e+00 9.918033378303517722e+00 9.670041940572719597e+00 9.247718379645341713e+00 8.577192944374168349e+00
8.487010351248837736e+00 9.941047553828077810e+00 8.934637306757510444e+00 8.366923556304714182e+00 9.653813458639982414e+00 8.790621954307582087e+00
9.420923189659346164e+00 9.875287287728381713e+00 9.017493729847936734e+00 8.663779110116889726e+00 6.778508990067566131e+00 9.647363350796799963e+00
9.877541840737645629e+00 9.330609015481503121e+00 9.024364818654269982e+00 9.041196534870165280e+00 8.016075377883369768e+00 9.040752061955270591e+00
8.595869848477715180e+00 9.489399100586430436e+00 8.897863749769433284e+00 8.491434514312757642e+00 5.750516820692364917e+00 8.096105468555972351e+00
7.548465338977564443e+00 8.534391155009954488e+00 5.349421419922834708e+00 8.181392875495495431e+00 8.854591116306650633e+00 7.189462591417420612e+00
9.044340063420346354e+00 9.821385621534053811e+00 4.845077419323760459e+00 9.997675600016162178e+00 8.943949637020939036e+00 8.145928925296784584e+00
9.979055697709902972e+00 9.585591267094779155e+00 8.769583675825526115e+00 9.337666431043412985e+00 6.736024820919382705e+00 7.313635294988797497e+00
9.650458833189153651e+00 8.935131919088597385e+00 7.741762609174424270e+00 9.144220011321751329e+00 6.656935782322937811e+00 5.492617013424780481e+00
9.331858876045886930e+00 8.815390896455442160e+00 7.991879485193134514e+00 7.833731364948471665e+00 5.103984894318208454e+00 5.991894215927577427e+00
9.634098209555284953e+00 9.280523656326902682e+00 7.784151268184960060e+00 9.410470173162654106e+00 6.263497782019654458e+00 9.886461127285599559e+00
9.321057096497835204e+00 9.027508679316307294e+00 8.882293079045171069e+00 9.821594322459567650e+00 9.184831779568845889e+00 9.757752933346287350e+00
9.278526295826249992e+00 9.461993911048452333e+00 9.036590859116635954e+00 9.165955482131613152e+00 8.060086257599047954e+00 9.990035261466100991e+00
9.556709376031196967e+00 8.768727295211965256e+00 9.848248685037388483e+00 8.371172734759650069e+00 8.856962679054033671e+00 9.986819300741313299e+00
9.750277448110102441e+00 8.680606447406260529e+00 7.892672757509881620e+00 6.523534816954217774e+00 9.047072459107424081e+00 9.970343215842968121e+00
9.941091089190877028e+00 8.335169688739265226e+00 6.580086534162275846e+00 7.891566761482431858e+00 7.469363322007449568e+00 9.928537644192031664e+00
9.901171351715657210e+00 7.599923994414858441e+00 6.587620754773584331e+00 8.192901586880953602e+00 9.767308158847072264e+00 9.538736981670922432e+00
9.890167726924277147e+00 9.960790663663789957e+00 8.226890904537221161e+00 8.999879831291348609e+00 5.923857058300876943e+00 9.093931948560047829e+00
9.287776491993128047e+00 9.969175160673904301e+00 9.914989948381837337e+00 9.805218712269693881e+00 9.683963586842031290e+00 7.315096790854644482e+00
8.092424048660905811e+00 9.998942061806435078e+00 9.116643759721211993e+00 8.773325630999739388e+00 7.118037490026570602e+00 9.293306534937695318e+00
8.675581816979379468e+00 9.363193013290365130e+00 9.229587773243586923e+00 8.336276420191047976e+00 9.452046105069889848e+00 7.915167223043437339e+00
9.010509471386615843e+00 9.961550913159875620e+00 7.818250927766955627e+00 9.105938710405993675e+00 9.889785810923246601e+00 7.781893382078815868e+00
9.218962211616940294e+00 7.556871354976948396e+00 8.759828349399965575e+00 8.849387217139547346e+00 8.615294428162126650e+00 7.976930612016895239e+00
9.822848330955551432e+00 8.167428600919041770e+00 8.777365270013625320e+00 8.706905867610762684e+00 9.220351235892348285e+00 9.146149686355808939e+00
9.626734417445250713e+00 9.015188762732734062e+00 9.269438702121558293e+00 9.265138553688133882e+00 8.552212109938272633e+00 8.643096897453231620e+00
9.446205058265020327e+00 9.146823276271529579e+00 8.799734098507121516e+00 8.080698406678267887e+00 8.690067362301364895e+00 8.914756961640668109e+00
8.323961081460936384e+00 8.491326975352773587e+00 9.012926139191010932e+00 9.636408342991092724e+00 9.743947632310089091e+00 9.210752747460423606e+00
9.718360015878332092e+00 8.993282595009178593e+00 9.411486580919472544e+00 9.786857131627641593e+00 8.262234069988506846e+00 9.769924816768304154e+00
9.461121797491477636e+00 9.402252642782000791e+00 8.831355865880691880e+00 9.162222281950164415e+00 6.635077942227576742e+00 9.324792142046639754e+00
9.931554036848952549e+00 8.981767988048039442e+00 8.769532338486291323e+00 7.659800620503620650e+00 7.597193565565229179e+00 9.316030079357407345e+00
9.632716470578481349e+00 9.803101659158203418e+00 8.971590966511254095e+00 9.678495143166882642e+00 6.940318818460580630e+00 8.841773513700990961e+00
9.926202824627813115e+00 9.071408431717459919e+00 9.569538975431530758e+00 9.425820164856791195e+00 7.346761277168135429e+00 8.546398003827629708e+00
9.786185948060412088e+00 9.397816868099591048e+00 9.397643616751963691e+00 8.954898310907683623e+00 6.534667807173080156e+00 8.252983755810905819e+00
9.713572308142676803e+00 9.814767334804507470e+00 8.956638455404277721e+00 8.028449598675964083e+00 9.005462835938571331e+00 9.327930696995714754e+00
9.961572789391958338e+00 9.109999253792590679e+00 6.764032166739121443e+00 7.670060551462016818e+00 7.995990167879767796e+00 9.805738211435752305e+00
8.860700799694750884e+00 9.649382500884465586e+00 9.934940142810280150e+00 9.149953087976506083e+00 8.155581212863346252e+00 9.285329166468301310e+00
9.803275025844119028e+00 9.918484608436344274e+00 9.904523985268342656e+00 9.804177743460661176e+00 8.982813406226545894e+00 8.040306829385137632e+00
9.759740573931130925e+00 8.703988102023686224e+00 9.758745539165445848e+00 9.792353811751652870e+00 6.700274092705580387e+00 6.299381410947104243e+00
9.822289324731922733e+00 8.970998134326588769e+00 7.560525348948279323e+00 8.680800599148941643e+00 7.787057961371462333e+00 7.348908319787875953e+00
9.898994943660328616e+00 9.449286613821762160e+00 6.032166629375020683e+00 9.822123736765082214e+00 8.828850109728742623e+00 8.141133686924041157e+00
9.942814763961116853e+00 9.572785562898213030e+00 6.298587952477356033e+00 9.865424552347985099e+00 9.415649604728285382e+00 6.445047021923228314e+00
9.895872852177411971e+00 9.889910915462229113e+00 8.470828414422420849e+00 9.389876818798670755e+00 7.305381223889582998e+00 6.866263567794404388e+00
9.995696493264219384e+00 7.948375447505926061e+00 9.169249210557568475e+00 9.589391044371769368e+00 7.771260941170281100e+00 7.828003715021084830e+00
8.734521280101240848e+00 9.909264328012334033e+00 9.076793996901393768e+00 8.347769449821631937e+00 7.165841684587016758e+00 9.699610546121789412e+00
8.532920420048265342e+00 9.746566222795379986e+00 9.138825606352241948e+00 6.547879986195539459e+00 8.003055083769572420e+00 9.811095738655048137e+00
9.557951374771892716e+00 9.525530175404112398e+00 6.436556698925703479e+00 8.096298502613251458e+00 7.909143436896019175e+00 9.059195726148692174e+00
9.933199104486091002e+00 9.596402779648407488e+00 7.162535625387344673e+00 7.705515780593755082e+00 8.080079722438757273e+00 8.336725617137540567e+00
8.996474524525286398e+00 9.978742706262828221e+00 8.328001744213409552e+00 7.764584475211795400e+00 9.312607385348309563e+00 7.369496969600905167e+00
9.288677298732018528e+00 7.694251730863085115e+00 8.798392394003698769e+00 8.402511144845075108e+00 9.560261589924950343e+00 7.256403463180941316e+00
8.751804484333920442e+00 9.472793188472548920e+00 9.108588770619020281e+00 5.276888130231776053e+00 9.423164101746019483e+00 7.325330187410258986e+00
9.086975953403166884e+00 8.964353784395214575e+00 9.983711028629395301e+00 9.463349111636777167e+00 8.059291189673766453e+00 8.515616302978298080e+00
9.263669138722542939e+00 9.722333154979823533e+00 9.123964605678992257e+00 9.466374475426880153e+00 8.376326927315581372e+00 8.121711904121353243e+00
9.946771094501876576e+00 8.770068825137860458e+00 9.671291005003528340e+00 9.621007747434111579e+00 7.149788126311513281e+00 8.451268756498516055e+00
9.530834969558892311e+00 9.453982758687541121e+00 8.892891094048524181e+00 8.981793026410272773e+00 7.535970268149556617e+00 7.758496744442684445e+00
9.788828525881255516e+00 9.867358051465867419e+00 9.261550070849263960e+00 8.080547437440998237e+00 7.704121746651514613e+00 9.616338497075053837e+00
8.322481234584678589e+00 9.774716767963244735e+00 9.163942258438895649e+00 9.614698830993518186e+00 6.019640520603442901e+00 9.391756041131493760e+00
8.643589099089318495e+00 9.556072859711179035e+00 9.879213851559123682e+00 9.783347013130629932e+00 5.089081968654673105e+00 9.105117951850678182e+00
9.981848358420325695e+00 9.549723205875888965e+00 5.926626464947343464e+00 9.742889882036241289e+00 5.860743294002608295e+00 8.797960500315198829e+00
9.970593881827275240e+00 9.882020942866253321e+00 6.815993438981827524e+00 8.905009463342674181e+00 9.814513375616774837e+00 9.879494812584971086e+00
9.666816544179976489e+00 9.115530371405695220e+00 7.365128084789667184e+00 9.707867012182681776e+00 8.233205124622074322e+00 9.540736610486780123e+00
9.667042545869252379e+00 9.222119877094110407e+00 9.587457553042558089e+00 8.163934726321874891e+00 9.804648646765292241e+00 9.127500440883883570e+00
8.810885275415724749e+00 9.886082397008912892e+00 8.925644416430202455e+00 9.559652342859852325e+00 4.871850590088208754e+00 9.467007476934181653e+00
9.687675083015840016e+00 9.394425593887561377e+00 7.830254105321603930e+00 9.533492501711812395e+00 8.808869504598868971e+00 9.226142275964424044e+00
9.712308673520128721e+00 9.491523793318936697e+00 8.188166467608763099e+00 9.560724702346075077e+00 7.062393627944067553e+00 9.053599963668784056e+00
9.521376302191866259e+00 9.451938058317239211e+00 5.517826540633232746e+00 9.953826295506839728e+00 9.257074169322407897e+00 7.869820355245127352e+00
9.972683964052244221e+00 8.152347972195963521e+00 5.732624067846920468e+00 8.168749258205339814e+00 9.373441777565972188e+00 5.896837494112642908e+00
9.139110006764461502e+00 8.482431182565635552e+00 9.753646310474387349e+00 9.588617337349951697e+00 9.172337313069640174e+00 7.824133286355595907e+00
9.555024553737013093e+00 9.162295172310154001e+00 9.868094153563475857e+00 9.356485791168582367e+00 9.472761416761318998e+00 8.684463884661212774e+00
9.160759171167629944e+00 8.926128079964440687e+00 9.534806266678423015e+00 9.468203034697189935e+00 4.502137875767575181e+00 8.380628818211199871e+00
8.257805771609865175e+00 7.703543543248693837e+00 8.272373194266597451e+00 8.588807315665111020e+00 5.432326465497376411e+00 6.541294604245091016e+00
8.452813245039161316e+00 8.957505876839281456e+00 9.536968538747428781e+00 8.644433617376034107e+00 6.007295768147252524e+00 9.014406658018618401e+00
8.511021446091085352e+00 9.666864013393732691e+00 7.418818705897036736e+00 9.785066992128308883e+00 7.603646717433968583e+00 8.536351562945903027e+00
9.911962989663017254e+00 8.861165555335052346e+00 7.991428196691253483e+00 9.937251979779622602e+00 4.041393742150294344e+00 9.494562327705514448e+00
9.825771496087384094e+00 9.327635860826330116e+00 9.106344999839636856e+00 8.954620065217930858e+00 9.893748395122099026e+00 9.805316883867261524e+00
9.980433727492950879e+00 9.235471287700796950e+00 9.185754448765081293e+00 8.153572280938767847e+00 9.041866304757995465e+00 8.300887505629129137e+00
9.395137938811728873e+00 8.408184091136014615e+00 8.171904616849566594e+00 8.447633822236676693e+00 7.880294191726164854e+00 9.661594580235499663e+00
9.301769971355644984e+00 8.711343411230272338e+00 8.620732633339097006e+00 9.042334407765768134e+00 9.750489725213462577e+00 8.188254656095375950e+00
9.761690685133329382e+00 9.198227208723624315e+00 9.123741940866256783e+00 9.274879751338557909e+00 9.613808070389811888e+00 8.085559243927374240e+00
7.260586253980279459e+00 9.925890117699131210e+00 8.997709218150292898e+00 8.898280577363752997e+00 6.874917294779410604e+00 8.554130151644899982e+00
7.193203240034857338e+00 9.551117476768347103e+00 9.830516488794392771e+00 8.244029434976418713e+00 6.665235416382075506e+00 9.225093032821677141e+00
7.287042746498747725e+00 9.758512591795561519e+00 9.867078094501453123e+00 8.895715436829405576e+00 6.120323648217348200e+00 8.608034821545450299e+00
6.973793531983819349e+00 9.180134879329267861e+00 9.165907605359224775e+00 8.368806650835512784e+00 7.756396143127728848e+00 7.438738918206604822e+00
9.150634086150414959e+00 9.971291618656517031e+00 9.227604131246820884e+00 9.589976422898786268e+00 6.157227330889356587e+00 9.274638518440609047e+00
8.984481128798108784e+00 9.491352166767665466e+00 9.213203063171491181e+00 9.316756760330367371e+00 9.862496390451997996e+00 9.144905473120953587e+00
9.505813868548225187e+00 8.702855104313881540e+00 8.133175497368508644e+00 9.499799053733847032e+00 9.542859066363183373e+00 9.532037273400730371e+00
9.918345825270113991e+00 9.275188558528363103e+00 8.721656816024026426e+00 9.864242859956195986e+00 9.116683747345813771e+00 9.767111357110675129e+00
9.582773364598686783e+00 9.451445758023819366e+00 8.452985602575008528e+00 9.392497772734655470e+00 6.553542795462229620e+00 8.851114402705864137e+00
9.468813719373017079e+00 9.180155499269265107e+00 9.910234288771036404e+00 9.730291255951698304e+00 8.801464699767631572e+00 7.116823475897286144e+00
9.815237115615254027e+00 8.909642246824880374e+00 6.285751560692274253e+00 9.772896092200703322e+00 6.965917974048528194e+00 9.342816177440521841e+00
9.781966941260868964e+00 9.741811705236326446e+00 9.686626830815784572e+00 8.507527804560030660e+00 8.209322578548990279e+00 9.661271116187224450e+00
9.567445087087019573e+00 9.574911234913656699e+00 9.383839424448005673e+00 6.758944750852212913e+00 6.296570169364535730e+00 9.959679636362949395e+00
9.532691971976149148e+00 8.686809076553551279e+00 4.771803402543505435e+00 6.911869257220389251e+00 8.170264383331605984e+00 9.881346563231566904e+00
9.861320877363720427e+00 9.662512114005069819e+00 8.725567873156572674e+00 9.208766544122807929e+00 5.308472775876540872e+00 9.871522425502481823e+00
9.458918728336939807e+00 9.439175274439477903e+00 8.569477673139811458e+00 8.646351402679181675e+00 9.898807343784579160e+00 8.677445029063667548e+00
9.932693372590531311e+00 8.808685139350027171e+00 9.882050564148629590e+00 7.510849226283085933e+00 7.111867882262634666e+00 9.050058524280544248e+00
9.934786657485179973e+00 7.335396263259516658e+00 9.326031433002107462e+00 9.004969475962440129e+00 7.072397090657130292e+00 9.355627737649376385e+00
9.502078358890164722e+00 8.729210650459673815e+00 6.094597400745432658e+00 8.607562204810820461e+00 6.649089843482352435e+00 9.951282010595299710e+00
9.927946752003173003e+00 9.964792307595761400e+00 9.664845356037528035e+00 9.561505713321876598e+00 6.450460773143298354e+00 7.425556267331298699e+00
9.673198120640735809e+00 9.737465311957382852e+00 9.821958962733900123e+00 9.853642321370719159e+00 7.199367096233757479e+00 7.724183563586754175e+00
9.410975844972208293e+00 9.855266685773475643e+00 6.761933325695148156e+00 9.902625100109217371e+00 4.910215027403236121e+00 6.765324960895681805e+00
9.415225248486915888e+00 8.918404487415664050e+00 6.819585279872613981e+00 8.079847767601206598e+00 8.301615784109834806e+00 8.608472783258749317e+00
9.707909173275387715e+00 7.218122738337788391e+00 9.467122498952877052e+00 8.122945482148740126e+00 5.250886942025224435e+00 7.995352003513190198e+00
9.278556671976751602e+00 8.612793307559607925e+00 8.716509817054593157e+00 7.504081094655479234e+00 5.936655650443008803e+00 8.832523084016536075e+00
9.309213530001581915e+00 8.493203913078382072e+00 7.674403087292940739e+00 7.141955375974212927e+00 9.725057301393848164e+00 9.857381804527447500e+00
9.747511641583123776e+00 8.343826334522294275e+00 8.955262592317913217e+00 8.374074676098327785e+00 6.196982776853220187e+00 8.211366786357427117e+00
9.203063779297128377e+00 9.577141221390842674e+00 9.525309986616887770e+00 8.807175090936567585e+00 9.501902429128088912e+00 9.032892296246957997e+00
9.350747338696544730e+00 9.838826095144906247e+00 9.550675920478475689e+00 8.140204712684871780e+00 7.323815767911009189e+00 8.991509108468104472e+00
9.184083220123705260e+00 9.913162635276441037e+00 9.467199817875526335e+00 7.833181623988475728e+00 9.474519822349945386e+00 9.195354881110128886e+00
9.744661638136502546e+00 9.583448680327283142e+00 8.868180715016993787e+00 8.569638088232796491e+00 7.691432611739196901e+00 9.477950483332167053e+00
9.982796870862008731e+00 9.514833518319338879e+00 7.979278097027327377e+00 8.930465822141758991e+00 9.707644986090901540e+00 8.657476566271666840e+00
